h1_prev_class_count,h1_previous_any,h1_reregistration_yes,h1_experience_score,h2_major_data_flag,h2_desired_job_data_cnt,h2_desired_cert_cnt,h2_acquired_cert_cnt,h2_alignment_score,h3_time_input,h3_time_high,h3_project_team,h3_hope_offline,h3_hope_online,h3_hope_individual,h3_engagement_score,h4_text_len_reason,h4_text_len_company,h4_text_len_total,h4_choice_breadth,h4_response_complexity_score,h4_complexity_high,h5_goal_item_cnt,h5_inflow_referral,h5_inflow_organic
6.0,1.0,1.0,7.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,8.0,9.6094379124341,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,40.0,11.0,51.0,7.0,10.951243718581427,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,9.0,30.0,8.0,11.433987204485145,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,20.0,45.0,7.0,10.828641396489095,0.0,1.0,0.0,0.0
6.0,1.0,1.0,7.0,1.0,2.0,2.0,2.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,21.0,2.0,23.0,14.0,17.178053830347945,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,36.0,8.0,44.0,10.0,13.80666248977032,0.0,1.0,1.0,0.0
6.0,1.0,1.0,7.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,42.0,2.0,44.0,10.0,13.80666248977032,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,2.0,11.0,13.0,15.484906649788,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,29.0,1.0,30.0,10.0,13.433987204485145,0.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,8.0,19.0,13.0,15.99573227355399,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,13.0,5.0,18.0,6.0,8.94443897916644,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,16.0,17.0,10.0,12.890371757896165,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,9.0,2.0,11.0,7.0,9.484906649788,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,2.0,27.0,8.0,11.332204510175204,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,2.0,23.0,11.0,14.178053830347945,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,11.0,21.0,4.0,7.091042453358316,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,6.0,10.0,4.0,6.397895272798371,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,7.0,31.0,6.0,9.465735902799727,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,8.0,26.0,8.0,11.29583686600433,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,55.0,2.0,57.0,7.0,11.060443010546418,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,16.0,8.0,10.833213344056215,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,8.0,30.0,7.0,10.433987204485145,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,17.0,5.0,22.0,8.0,11.13549421592915,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.5,0.0,1.0,1.0,0.0,0.0,2.0,30.0,2.0,32.0,8.0,11.49650756146648,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,19.0,8.0,27.0,18.0,21.332204510175202,1.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,0.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,24.0,6.0,30.0,8.0,11.433987204485145,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,13.0,31.0,6.0,9.465735902799727,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,53.0,4.0,57.0,9.0,13.060443010546418,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,5.0,4.0,9.0,9.0,11.302585092994047,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,26.0,4.0,30.0,5.0,8.433987204485145,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,3.0,33.0,6.0,9.526360524616162,0.0,1.0,1.0,0.0
6.0,1.0,1.0,7.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,25.0,10.0,35.0,8.0,11.583518938456109,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,35.0,6.0,41.0,9.0,12.737669618283368,0.0,1.0,0.0,0.0
6.0,1.0,1.0,7.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,37.0,3.0,40.0,9.0,12.713572066704309,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,38.0,3.0,41.0,8.0,11.737669618283368,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,13.0,3.0,16.0,8.0,10.833213344056215,0.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,36.0,5.0,41.0,10.0,13.737669618283368,0.0,1.0,1.0,0.0
6.0,1.0,1.0,7.0,0.0,3.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,52.0,3.0,55.0,9.0,13.02535169073515,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,57.0,27.0,84.0,10.0,14.442651256490317,1.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,0.0,2.0,3.0,0.0,3.0,1.5,0.0,1.0,1.0,0.0,0.0,2.0,6.0,2.0,8.0,12.0,14.19722457733622,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,2.0,20.0,7.0,10.044522437723423,0.0,1.0,1.0,0.0
6.0,1.0,1.0,7.0,1.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,14.0,18.0,6.0,8.94443897916644,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,2.0,6.0,7.0,8.945910149055313,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,4.0,27.0,6.0,9.332204510175204,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,29.0,47.0,11.0,14.87120101090789,1.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,3.0,4.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,22.0,11.0,14.13549421592915,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,14.0,18.0,32.0,9.0,12.49650756146648,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,6.0,30.0,17.0,20.433987204485145,1.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,0.0,2.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,119.0,8.0,127.0,9.0,13.852030263919616,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,0.0,0.0,3.0,27.0,26.0,53.0,12.0,15.988984046564275,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,30.0,4.0,34.0,10.0,13.555348061489413,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,3.0,17.0,14.0,16.890371757896165,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,31.0,5.0,36.0,8.0,11.610917912644224,0.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,62.0,11.0,73.0,5.0,9.30406509320417,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,10.0,5.0,15.0,4.0,6.772588722239782,0.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,3.0,24.0,15.0,18.2188758248682,1.0,1.0,1.0,0.0
6.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,29.0,2.0,31.0,9.0,12.465735902799727,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,7.0,4.0,11.0,8.0,10.484906649788,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,4.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,3.0,20.0,13.0,16.044522437723423,1.0,1.0,0.0,0.0
6.0,1.0,1.0,7.0,1.0,0.0,7.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,25.0,5.0,30.0,11.0,14.433987204485145,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,5.0,8.0,9.791759469228055,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,6.0,12.0,9.0,11.564949357461536,0.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,1.0,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,6.0,6.0,7.9459101490553135,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,18.0,6.0,24.0,8.0,11.218875824868201,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,12.0,4.0,16.0,7.0,9.833213344056215,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,44.0,2.0,46.0,7.0,10.85014760171006,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,24.0,4.0,28.0,9.0,12.367295829986475,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,7.0,20.0,12.0,15.044522437723423,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,7.0,29.0,8.0,11.401197381662156,0.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,42.0,4.0,46.0,14.0,17.85014760171006,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,5.0,22.0,11.0,14.13549421592915,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,17.0,3.0,20.0,10.0,13.044522437723423,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,2.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,12.0,7.0,19.0,9.0,11.99573227355399,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,25.0,2.0,27.0,11.0,14.332204510175204,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0,55.0,17.0,72.0,9.0,13.290459441148391,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,4.0,13.0,5.0,7.639057329615259,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,4.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,22.0,11.0,33.0,13.0,16.526360524616162,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,4.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,28.0,1.0,29.0,7.0,10.401197381662156,0.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,1.0,3.0,3.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,32.0,2.0,34.0,13.0,16.555348061489415,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,58.0,3.0,61.0,17.0,21.127134385045093,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,45.0,36.0,81.0,18.0,22.406719247264252,1.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,1.0,1.0,1.0,0.0,0.0,3.0,19.0,3.0,22.0,13.0,16.13549421592915,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,12.0,7.0,9.564949357461536,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,4.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,53.0,14.0,67.0,13.0,17.219507705176106,1.0,1.0,0.0,1.0
6.0,1.0,1.0,7.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,21.0,2.0,23.0,12.0,15.178053830347945,1.0,1.0,1.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,2.0,23.0,10.0,13.178053830347945,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,35.0,11.0,46.0,8.0,11.85014760171006,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,2.0,21.0,13.0,16.091042453358316,1.0,1.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,22.0,3.0,25.0,5.0,8.258096538021482,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,9.0,15.0,10.0,12.772588722239782,0.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,8.0,4.0,6.19722457733622,0.0,1.0,0.0,1.0
